Simulation Time(s),Actual Time(in 24hr),Section ID,Flow (veh/hr)
28800.00,8:00,45014,0.00
28800.00,8:00,45016,25.00
28800.00,8:00,45017,23.00
28800.00,8:00,45026,13.00
28800.00,8:00,45038,5.00
28800.00,8:00,45039,4.00
28800.00,8:00,45042,11.00
28800.00,8:00,45046,0.00
28800.00,8:00,45047,0.00
28800.00,8:00,45055,4.00
28800.00,8:00,45058,11.00
28800.00,8:00,45061,0.00
28800.00,8:00,45062,0.00
28800.00,8:00,45070,4.00
28800.00,8:00,45073,11.00
28800.00,8:00,45076,0.00
28800.00,8:00,45077,0.00
28800.00,8:00,45089,25.00
28800.00,8:00,45090,16.00
28800.00,8:00,45093,1.00
28800.00,8:00,45094,1.00
28800.00,8:00,45095,16.00
28800.00,8:00,45098,25.00
28800.00,8:00,45108,16.00
28800.00,8:00,45111,24.00
28800.00,8:00,45114,1.00
28800.00,8:00,45115,0.00
28800.00,8:00,45116,1.00
28800.00,8:00,45117,0.00
28800.00,8:00,45141,138.00
28800.00,8:00,45142,328.00
28800.00,8:00,45143,75.00
28800.00,8:00,45152,145.00
28800.00,8:00,45155,67.00
28800.00,8:00,45164,376.00
28800.00,8:00,45167,109.00
28800.00,8:00,45178,79.00
28800.00,8:00,45181,249.00
28800.00,8:00,45182,264.00
28800.00,8:00,45192,319.00
28800.00,8:00,45195,67.00
28800.00,8:00,45207,25.00
28800.00,8:00,45208,27.00
28800.00,8:00,45209,20.00
28800.00,8:00,45212,210.00
28800.00,8:00,45229,514.00
28800.00,8:00,45230,270.00
28800.00,8:00,45238,66.00
28800.00,8:00,45241,166.00
28800.00,8:00,45245,20.00
28800.00,8:00,45246,6.00
28800.00,8:00,45260,4.00
28800.00,8:00,45261,4.00
28800.00,8:00,45262,5.00
28800.00,8:00,45263,4.00
28800.00,8:00,45264,61.00
28800.00,8:00,45267,159.00
28800.00,8:00,45283,15.00
28800.00,8:00,45284,1.00
28800.00,8:00,45285,57.00
28800.00,8:00,45288,150.00
28800.00,8:00,45298,5.00
28800.00,8:00,45299,0.00
28800.00,8:00,45300,145.00
28800.00,8:00,45303,57.00
28800.00,8:00,45313,139.00
28800.00,8:00,45331,138.00
28800.00,8:00,45337,55.00
28800.00,8:00,45349,57.00
28800.00,8:00,45352,2.00
28800.00,8:00,45353,1.00
28800.00,8:00,45354,55.00
28800.00,8:00,45361,18.00
28800.00,8:00,45362,22.00
28800.00,8:00,45363,190.00
28800.00,8:00,45366,84.00
28800.00,8:00,45376,54.00
28800.00,8:00,45378,10.00
28800.00,8:00,45379,8.00
28800.00,8:00,45380,269.00
28800.00,8:00,45383,476.00
28800.00,8:00,45393,45.00
28800.00,8:00,45396,20.00
28800.00,8:00,45406,5.00
28800.00,8:00,45409,19.00
28800.00,8:00,45412,1.00
28800.00,8:00,45415,12.00
28800.00,8:00,45431,0.00
28800.00,8:00,45432,3.00
28800.00,8:00,45439,26.00
28800.00,8:00,45447,29.00
28800.00,8:00,45450,0.00
28800.00,8:00,45451,10.00
28800.00,8:00,45456,4.00
28800.00,8:00,45457,0.00
28800.00,8:00,45458,41.00
28800.00,8:00,45461,15.00
28800.00,8:00,45471,0.00
28800.00,8:00,45472,1.00
28800.00,8:00,45473,46.00
28800.00,8:00,45476,14.00
28800.00,8:00,45487,25.00
28800.00,8:00,45488,47.00
28800.00,8:00,45491,11.00
28800.00,8:00,45501,171.00
28800.00,8:00,45504,104.00
28800.00,8:00,45510,0.00
28800.00,8:00,45511,0.00
28800.00,8:00,45519,0.00
28800.00,8:00,45520,2.00
28800.00,8:00,45521,139.00
28800.00,8:00,45524,103.00
28800.00,8:00,45534,1.00
28800.00,8:00,45536,134.00
28800.00,8:00,45539,103.00
28800.00,8:00,45549,0.00
28800.00,8:00,45550,1.00
28800.00,8:00,45551,135.00
28800.00,8:00,45554,102.00
28800.00,8:00,45564,46.00
28800.00,8:00,45565,23.00
28800.00,8:00,45566,112.00
28800.00,8:00,45569,143.00
28800.00,8:00,45579,21.00
28800.00,8:00,45581,12.00
28800.00,8:00,45582,29.00
28800.00,8:00,45583,8.00
28800.00,8:00,45584,18.00
28800.00,8:00,45598,466.00
28800.00,8:00,45599,268.00
28800.00,8:00,45600,8.00
28800.00,8:00,45601,20.00
28800.00,8:00,45609,345.00
28800.00,8:00,45618,268.00
28800.00,8:00,45621,454.00
28800.00,8:00,45624,16.00
28800.00,8:00,45625,28.00
28800.00,8:00,45633,268.00
28800.00,8:00,45646,18.00
28800.00,8:00,45647,10.00
28800.00,8:00,45648,218.00
28800.00,8:00,45651,339.00
28800.00,8:00,45663,18.00
28800.00,8:00,45664,3.00
28800.00,8:00,45665,320.00
28800.00,8:00,45668,188.00
28800.00,8:00,45678,173.00
28800.00,8:00,45681,313.00
28800.00,8:00,45684,14.00
28800.00,8:00,45685,8.00
28800.00,8:00,45693,312.00
28800.00,8:00,45697,170.00
28800.00,8:00,45700,272.00
28800.00,8:00,45703,23.00
28800.00,8:00,45705,25.00
28800.00,8:00,45706,10.00
28800.00,8:00,45707,15.00
28800.00,8:00,45721,13.00
28800.00,8:00,45722,15.00
28800.00,8:00,45723,140.00
28800.00,8:00,45726,257.00
28800.00,8:00,45736,14.00
28800.00,8:00,45737,5.00
28800.00,8:00,45738,123.00
28800.00,8:00,45745,50.00
28800.00,8:00,45746,34.00
28800.00,8:00,45747,243.00
28800.00,8:00,45750,132.00
28800.00,8:00,45753,243.00
28800.00,8:00,45758,132.00
28800.00,8:00,45770,4.00
28800.00,8:00,45771,2.00
28800.00,8:00,45772,235.00
28800.00,8:00,45775,98.00
28800.00,8:00,45785,1.00
28800.00,8:00,45786,2.00
28800.00,8:00,45787,236.00
28800.00,8:00,45790,96.00
28800.00,8:00,45800,239.00
28800.00,8:00,45803,240.00
28800.00,8:00,45809,235.00
28800.00,8:00,45815,97.00
28800.00,8:00,45818,97.00
28800.00,8:00,45821,97.00
28800.00,8:00,45824,2.00
28800.00,8:00,45825,2.00
28800.00,8:00,45831,1.00
28800.00,8:00,45832,2.00
28800.00,8:00,45838,3.00
28800.00,8:00,45842,6.00
28800.00,8:00,45843,235.00
28800.00,8:00,45846,97.00
28800.00,8:00,45856,16.00
28800.00,8:00,45857,41.00
28800.00,8:00,45864,7.00
28800.00,8:00,45867,54.00
28800.00,8:00,45868,156.00
28800.00,8:00,45871,96.00
28800.00,8:00,45888,4.00
28800.00,8:00,45889,1.00
28800.00,8:00,45890,156.00
28800.00,8:00,45893,86.00
28800.00,8:00,45903,109.00
28800.00,8:00,45906,90.00
28800.00,8:00,45910,31.00
28800.00,8:00,45911,0.00
28800.00,8:00,45912,1.00
28800.00,8:00,45913,20.00
28800.00,8:00,45928,5.00
28800.00,8:00,45929,1.00
28800.00,8:00,45930,93.00
28800.00,8:00,45933,111.00
28800.00,8:00,45943,1.00
28800.00,8:00,45948,0.00
28800.00,8:00,45951,109.00
28800.00,8:00,45954,99.00
28800.00,8:00,45964,0.00
28800.00,8:00,45965,2.00
28800.00,8:00,45966,100.00
28800.00,8:00,45969,110.00
28800.00,8:00,45979,0.00
28800.00,8:00,45983,1.00
28800.00,8:00,45984,101.00
28800.00,8:00,45987,113.00
28800.00,8:00,45997,101.00
28800.00,8:00,46000,112.00
28800.00,8:00,46003,0.00
28800.00,8:00,46004,4.00
28800.00,8:00,46012,2.00
28800.00,8:00,46016,1.00
28800.00,8:00,46017,105.00
28800.00,8:00,46020,113.00
28800.00,8:00,46030,0.00
28800.00,8:00,46031,2.00
28800.00,8:00,46032,106.00
28800.00,8:00,46046,3.00
28800.00,8:00,46049,2.00
28800.00,8:00,46050,2.00
28800.00,8:00,46051,3.00
28800.00,8:00,46052,114.00
28800.00,8:00,46053,111.00
28800.00,8:00,46056,120.00
28800.00,8:00,46059,108.00
28800.00,8:00,46075,125.00
28800.00,8:00,46076,333.00
28800.00,8:00,46077,3.00
28800.00,8:00,46078,1.00
28800.00,8:00,46079,1.00
28800.00,8:00,46080,1.00
28800.00,8:00,46102,134.00
28800.00,8:00,46105,116.00
28800.00,8:00,46109,134.00
28800.00,8:00,46112,126.00
28800.00,8:00,46115,115.00
28800.00,8:00,46118,114.00
28800.00,8:00,46121,1.00
28800.00,8:00,46122,4.00
28800.00,8:00,46123,4.00
28800.00,8:00,46124,2.00
28800.00,8:00,46139,35.00
28800.00,8:00,46142,4.00
28800.00,8:00,46143,165.00
28800.00,8:00,46146,122.00
28800.00,8:00,46157,14.00
28800.00,8:00,46160,176.00
28800.00,8:00,46163,126.00
28800.00,8:00,46166,2.00
28800.00,8:00,46175,6.00
28800.00,8:00,46178,3.00
28800.00,8:00,46179,126.00
28800.00,8:00,46182,180.00
28800.00,8:00,46193,2.00
28800.00,8:00,46197,5.00
28800.00,8:00,46200,127.00
28800.00,8:00,46203,171.00
28800.00,8:00,46214,0.00
28800.00,8:00,46218,0.00
28800.00,8:00,46219,129.00
28800.00,8:00,46222,166.00
28800.00,8:00,46233,10.00
28800.00,8:00,46236,5.00
28800.00,8:00,46237,130.00
28800.00,8:00,46244,10.00
28800.00,8:00,46245,9.00
28800.00,8:00,46246,4.00
28800.00,8:00,46249,27.00
28800.00,8:00,46252,121.00
28800.00,8:00,46255,196.00
28800.00,8:00,46271,5.00
28800.00,8:00,46272,7.00
28800.00,8:00,46273,198.00
28800.00,8:00,46276,136.00
28800.00,8:00,46287,17.00
28800.00,8:00,46288,4.00
28800.00,8:00,46289,141.00
28800.00,8:00,46292,208.00
28800.00,8:00,46295,192.00
28800.00,8:00,46298,9.00
28800.00,8:00,46301,5.00
28800.00,8:00,46315,143.00
28800.00,8:00,46318,221.00
28800.00,8:00,46321,3.00
28800.00,8:00,46322,8.00
28800.00,8:00,46323,8.00
28800.00,8:00,46327,26.00
28800.00,8:00,46342,25.00
28800.00,8:00,46343,5.00
28800.00,8:00,46344,235.00
28800.00,8:00,46347,143.00
28800.00,8:00,46358,19.00
28800.00,8:00,46359,18.00
28800.00,8:00,46360,23.00
28800.00,8:00,46361,5.00
28800.00,8:00,46362,134.00
28800.00,8:00,46365,251.00
28800.00,8:00,46382,0.00
28800.00,8:00,46383,0.00
28800.00,8:00,46389,16.00
28800.00,8:00,46392,8.00
28800.00,8:00,46403,3.00
28800.00,8:00,46405,0.00
28800.00,8:00,46411,6.00
28800.00,8:00,46414,15.00
28800.00,8:00,46424,2.00
28800.00,8:00,46427,2.00
28800.00,8:00,46428,16.00
28800.00,8:00,46436,0.00
28800.00,8:00,46437,1.00
28800.00,8:00,46438,16.00
28800.00,8:00,46446,30.00
28800.00,8:00,46452,2.00
28800.00,8:00,46455,214.00
28800.00,8:00,46463,2.00
28800.00,8:00,46464,28.00
28800.00,8:00,46465,249.00
28800.00,8:00,46468,189.00
28800.00,8:00,46478,247.00
28800.00,8:00,46488,6.00
28800.00,8:00,46489,29.00
28800.00,8:00,46490,163.00
28800.00,8:00,46493,252.00
28800.00,8:00,46504,241.00
28800.00,8:00,46507,245.00
28800.00,8:00,46510,3.00
28800.00,8:00,46511,28.00
28800.00,8:00,46519,2.00
28800.00,8:00,46520,23.00
28800.00,8:00,46521,246.00
28800.00,8:00,46524,260.00
28800.00,8:00,46534,236.00
28800.00,8:00,46537,280.00
28800.00,8:00,46541,0.00
28800.00,8:00,46542,13.00
28800.00,8:00,46545,1.00
28800.00,8:00,46546,26.00
28800.00,8:00,46547,238.00
28800.00,8:00,46550,314.00
28800.00,8:00,46554,12.00
28800.00,8:00,46555,6.00
28800.00,8:00,46577,238.00
28800.00,8:00,46589,20.00
28800.00,8:00,46593,1.00
28800.00,8:00,46596,326.00
28800.00,8:00,46599,235.00
28800.00,8:00,46609,4.00
28800.00,8:00,46610,27.00
28800.00,8:00,46611,344.00
28800.00,8:00,46614,235.00
28800.00,8:00,46624,232.00
28800.00,8:00,46627,372.00
28800.00,8:00,46630,372.00
28800.00,8:00,46633,230.00
28800.00,8:00,46637,3.00
28800.00,8:00,46638,14.00
28800.00,8:00,46650,4.00
28800.00,8:00,46654,36.00
28800.00,8:00,46657,288.00
28800.00,8:00,46660,392.00
28800.00,8:00,46663,31.00
28800.00,8:00,46664,4.00
28800.00,8:00,46665,1.00
28800.00,8:00,46667,2.00
28800.00,8:00,46670,2.00
28800.00,8:00,46676,36.00
28800.00,8:00,46679,0.00
28800.00,8:00,46682,31.00
28800.00,8:00,46703,0.00
28800.00,8:00,46728,0.00
28800.00,8:00,46731,386.00
28800.00,8:00,46734,335.00
28800.00,8:00,46737,384.00
28800.00,8:00,46740,288.00
28800.00,8:00,46743,392.00
28800.00,8:00,46780,4.00
28800.00,8:00,46781,38.00
28800.00,8:00,46782,3.00
28800.00,8:00,46783,30.00
28800.00,8:00,46784,335.00
28800.00,8:00,46810,358.00
28800.00,8:00,46813,372.00
28800.00,8:00,46823,357.00
28800.00,8:00,46826,374.00
28800.00,8:00,46829,354.00
28800.00,8:00,46832,403.00
28800.00,8:00,46844,27.00
28800.00,8:00,46845,6.00
28800.00,8:00,46846,374.00
28800.00,8:00,46849,354.00
28800.00,8:00,46852,37.00
28800.00,8:00,46853,3.00
28800.00,8:00,46854,350.00
28800.00,8:00,46857,415.00
28800.00,8:00,46860,110.00
28800.00,8:00,46861,41.00
28800.00,8:00,46863,25.00
28800.00,8:00,46864,51.00
28800.00,8:00,46865,63.00
28800.00,8:00,46866,5.00
28800.00,8:00,46867,503.00
28800.00,8:00,46870,295.00
28800.00,8:00,46873,297.00
28800.00,8:00,46876,57.00
28800.00,8:00,46877,20.00
28800.00,8:00,46878,298.00
28800.00,8:00,46885,506.00
28800.00,8:00,46888,296.00
28800.00,8:00,46891,415.00
28800.00,8:00,46936,11.00
28800.00,8:00,46939,24.00
28800.00,8:00,46942,5.00
28800.00,8:00,46943,5.00
28800.00,8:00,46953,223.00
28800.00,8:00,46954,102.00
28800.00,8:00,46955,28.00
28800.00,8:00,46958,30.00
28800.00,8:00,46961,40.00
28800.00,8:00,46964,119.00
28800.00,8:00,46967,123.00
28800.00,8:00,46970,101.00
28800.00,8:00,46981,31.00
28800.00,8:00,46984,29.00
28800.00,8:00,46987,0.00
28800.00,8:00,46988,1.00
28800.00,8:00,46996,7.00
28800.00,8:00,46997,15.00
28800.00,8:00,46998,32.00
28800.00,8:00,47001,46.00
28800.00,8:00,47012,1.00
28800.00,8:00,47013,1.00
28800.00,8:00,47020,38.00
28800.00,8:00,47023,47.00
28800.00,8:00,47034,1.00
28800.00,8:00,47035,7.00
28800.00,8:00,47036,39.00
28800.00,8:00,47039,45.00
28800.00,8:00,47050,1.00
28800.00,8:00,47051,5.00
28800.00,8:00,47052,45.00
28800.00,8:00,47055,46.00
28800.00,8:00,47066,1.00
28800.00,8:00,47067,1.00
28800.00,8:00,47068,49.00
28800.00,8:00,47071,47.00
28800.00,8:00,47082,1.00
28800.00,8:00,47083,0.00
28800.00,8:00,47084,52.00
28800.00,8:00,47087,49.00
28800.00,8:00,47098,53.00
28800.00,8:00,47101,49.00
28800.00,8:00,47104,0.00
28800.00,8:00,47105,1.00
28800.00,8:00,47114,1.00
28800.00,8:00,47115,2.00
28800.00,8:00,47116,49.00
28800.00,8:00,47119,54.00
28800.00,8:00,47130,50.00
28800.00,8:00,47133,56.00
28800.00,8:00,47136,1.00
28800.00,8:00,47137,0.00
28800.00,8:00,47145,1.00
28800.00,8:00,47146,1.00
28800.00,8:00,47147,52.00
28800.00,8:00,47150,56.00
28800.00,8:00,47190,51.00
28800.00,8:00,47196,25.00
28800.00,8:00,47197,57.00
28800.00,8:00,47200,106.00
28800.00,8:00,47211,3.00
28800.00,8:00,47213,2.00
28800.00,8:00,47214,184.00
28800.00,8:00,47217,116.00
28800.00,8:00,47227,5.00
28800.00,8:00,47228,0.00
28800.00,8:00,47229,185.00
28800.00,8:00,47232,113.00
28800.00,8:00,47243,6.00
28800.00,8:00,47244,0.00
28800.00,8:00,47245,186.00
28800.00,8:00,47248,106.00
28800.00,8:00,47259,1.00
28800.00,8:00,47262,4.00
28800.00,8:00,47263,186.00
28800.00,8:00,47266,103.00
28800.00,8:00,47276,5.00
28800.00,8:00,47277,1.00
28800.00,8:00,47278,185.00
28800.00,8:00,47281,102.00
28800.00,8:00,47291,10.00
28800.00,8:00,47292,13.00
28800.00,8:00,47293,189.00
28800.00,8:00,47296,102.00
28800.00,8:00,47307,4.00
28800.00,8:00,47310,10.00
28800.00,8:00,47311,191.00
28800.00,8:00,47314,100.00
28800.00,8:00,47325,0.00
28800.00,8:00,47326,5.00
28800.00,8:00,47327,195.00
28800.00,8:00,47330,100.00
28800.00,8:00,47341,1.00
28800.00,8:00,47344,12.00
28800.00,8:00,47345,192.00
28800.00,8:00,47348,96.00
28800.00,8:00,47351,199.00
28800.00,8:00,47354,102.00
28800.00,8:00,47357,96.00
28800.00,8:00,47360,199.00
28800.00,8:00,47371,10.00
28800.00,8:00,47372,27.00
28800.00,8:00,47393,323.00
28800.00,8:00,47398,0.00
28800.00,8:00,47402,0.00
28800.00,8:00,47403,408.00
28800.00,8:00,47406,324.00
28800.00,8:00,47416,0.00
28800.00,8:00,47417,0.00
28800.00,8:00,47418,321.00
28800.00,8:00,47421,404.00
28800.00,8:00,47434,321.00
28800.00,8:00,47437,311.00
28800.00,8:00,47440,402.00
28800.00,8:00,47443,313.00
28800.00,8:00,47446,408.00
28800.00,8:00,47450,10.00
28800.00,8:00,47451,32.00
28800.00,8:00,47452,32.00
28800.00,8:00,47461,30.00
28800.00,8:00,47464,28.00
28800.00,8:00,47467,30.00
28800.00,8:00,47470,4.00
28800.00,8:00,47471,4.00
28800.00,8:00,47472,7.00
28800.00,8:00,47483,7.00
28800.00,8:00,47486,9.00
28800.00,8:00,47492,23.00
28800.00,8:00,47495,21.00
28800.00,8:00,47499,8.00
28800.00,8:00,47500,7.00
28800.00,8:00,47501,7.00
28800.00,8:00,47504,28.00
28800.00,8:00,47507,23.00
28800.00,8:00,47522,15.00
28800.00,8:00,47525,7.00
28800.00,8:00,47528,14.00
28800.00,8:00,47529,6.00
28800.00,8:00,47530,14.00
28800.00,8:00,47536,7.00
28800.00,8:00,47539,15.00
28800.00,8:00,47542,21.00
28800.00,8:00,47566,309.00
28800.00,8:00,47569,401.00
28800.00,8:00,47581,410.00
28800.00,8:00,47585,0.00
28800.00,8:00,47586,4.00
28800.00,8:00,47587,404.00
28800.00,8:00,47590,312.00
28800.00,8:00,47600,0.00
28800.00,8:00,47601,4.00
28800.00,8:00,47602,407.00
28800.00,8:00,47605,309.00
28800.00,8:00,47617,2.00
28800.00,8:00,47620,5.00
28800.00,8:00,47621,404.00
28800.00,8:00,47624,310.00
28800.00,8:00,47627,311.00
28800.00,8:00,47630,311.00
28800.00,8:00,47633,404.00
28800.00,8:00,47656,313.00
28800.00,8:00,47662,311.00
28800.00,8:00,47665,1.00
28800.00,8:00,47666,3.00
28800.00,8:00,47667,307.00
28800.00,8:00,47670,411.00
28800.00,8:00,47683,314.00
28800.00,8:00,47686,142.00
28800.00,8:00,47687,153.00
28800.00,8:00,47688,107.00
28800.00,8:00,47691,115.00
28800.00,8:00,47702,0.00
28800.00,8:00,47705,10.00
28800.00,8:00,47706,79.00
28800.00,8:00,47709,137.00
28800.00,8:00,47720,0.00
28800.00,8:00,47723,0.00
28800.00,8:00,47724,137.00
28800.00,8:00,47727,85.00
28800.00,8:00,47738,0.00
28800.00,8:00,47739,0.00
28800.00,8:00,47740,138.00
28800.00,8:00,47743,86.00
28800.00,8:00,47754,1.00
28800.00,8:00,47757,9.00
28800.00,8:00,47758,87.00
28800.00,8:00,47761,135.00
28800.00,8:00,47771,3.00
28800.00,8:00,47775,3.00
28800.00,8:00,47776,93.00
28800.00,8:00,47779,132.00
28800.00,8:00,47789,1.00
28800.00,8:00,47790,1.00
28800.00,8:00,47791,90.00
28800.00,8:00,47794,132.00
28800.00,8:00,47805,2.00
28800.00,8:00,47806,2.00
28800.00,8:00,47807,143.00
28800.00,8:00,47810,90.00
28800.00,8:00,47821,0.00
28800.00,8:00,47824,0.00
28800.00,8:00,47826,103.00
28800.00,8:00,47829,145.00
28800.00,8:00,47839,5.00
28800.00,8:00,47843,0.00
28800.00,8:00,47844,103.00
28800.00,8:00,47847,145.00
28800.00,8:00,47858,8.00
28800.00,8:00,47861,54.00
28800.00,8:00,47862,146.00
28800.00,8:00,47865,107.00
28800.00,8:00,47875,303.00
28800.00,8:00,47878,331.00
28800.00,8:00,47881,305.00
28800.00,8:00,47884,211.00
28800.00,8:00,47887,233.00
28800.00,8:00,47890,228.00
28800.00,8:00,47906,20.00
28800.00,8:00,47909,232.00
28800.00,8:00,47912,332.00
28800.00,8:00,47915,5.00
28800.00,8:00,47923,58.00
28800.00,8:00,47927,59.00
28800.00,8:00,47928,88.00
28800.00,8:00,47929,88.00
28800.00,8:00,47930,0.00
28800.00,8:00,47934,0.00
28800.00,8:00,47935,59.00
28800.00,8:00,47938,88.00
28800.00,8:00,47949,217.00
28800.00,8:00,47952,341.00
28800.00,8:00,47955,217.00
28800.00,8:00,47958,340.00
28800.00,8:00,47970,312.00
28800.00,8:00,47973,198.00
28800.00,8:00,47977,45.00
28800.00,8:00,47980,82.00
28800.00,8:00,47981,19.00
28800.00,8:00,47985,2.00
28800.00,8:00,47986,198.00
28800.00,8:00,47989,312.00
28800.00,8:00,48010,9.00
28800.00,8:00,48013,7.00
28800.00,8:00,48014,233.00
28800.00,8:00,48017,309.00
28800.00,8:00,48027,0.00
28800.00,8:00,48028,0.00
28800.00,8:00,48029,307.00
28800.00,8:00,48032,229.00
28800.00,8:00,48042,4.00
28800.00,8:00,48046,2.00
28800.00,8:00,48047,229.00
28800.00,8:00,48050,303.00
28800.00,8:00,48061,6.00
28800.00,8:00,48064,8.00
28800.00,8:00,48065,228.00
28800.00,8:00,48068,300.00
28800.00,8:00,48071,228.00
28800.00,8:00,48075,8.00
28800.00,8:00,48079,9.00
28800.00,8:00,48082,299.00
28800.00,8:00,48085,225.00
28800.00,8:00,48088,217.00
28800.00,8:00,48091,282.00
28800.00,8:00,48109,4.00
28800.00,8:00,48112,11.00
28800.00,8:00,48113,220.00
28800.00,8:00,48116,291.00
28800.00,8:00,48127,6.00
28800.00,8:00,48130,13.00
28800.00,8:00,48139,12.00
28800.00,8:00,48142,10.00
28800.00,8:00,48143,218.00
28800.00,8:00,48146,279.00
28800.00,8:00,48156,8.00
28800.00,8:00,48157,11.00
28800.00,8:00,48158,214.00
28800.00,8:00,48161,265.00
28800.00,8:00,48172,5.00
28800.00,8:00,48175,15.00
28800.00,8:00,48176,207.00
28800.00,8:00,48179,252.00
28800.00,8:00,48189,5.00
28800.00,8:00,48193,7.00
28800.00,8:00,48194,205.00
28800.00,8:00,48197,256.00
28800.00,8:00,48200,205.00
28800.00,8:00,48203,253.00
28800.00,8:00,48216,0.00
28800.00,8:00,48219,0.00
28800.00,8:00,48220,204.00
28800.00,8:00,48223,251.00
28800.00,8:00,48233,222.00
28800.00,8:00,48236,209.00
28800.00,8:00,48239,323.00
28800.00,8:00,48253,18.00
28800.00,8:00,48254,13.00
28800.00,8:00,48255,401.00
28800.00,8:00,48258,320.00
28800.00,8:00,48261,401.00
28800.00,8:00,48264,319.00
28800.00,8:00,48277,14.00
28800.00,8:00,48280,3.00
28800.00,8:00,48281,322.00
28800.00,8:00,48284,389.00
28800.00,8:00,48287,390.00
28800.00,8:00,48299,3.00
28800.00,8:00,48300,4.00
28800.00,8:00,48306,369.00
28800.00,8:00,48309,333.00
28800.00,8:00,48320,3.00
28800.00,8:00,48323,5.00
28800.00,8:00,48324,364.00
28800.00,8:00,48327,335.00
28800.00,8:00,48337,8.00
28800.00,8:00,48338,3.00
28800.00,8:00,48339,365.00
28800.00,8:00,48342,340.00
28800.00,8:00,48345,1.00
28800.00,8:00,48346,5.00
28800.00,8:00,48363,369.00
28800.00,8:00,48366,370.00
28800.00,8:00,48369,401.00
28800.00,8:00,48372,347.00
28800.00,8:00,48375,399.00
28800.00,8:00,48378,343.00
28800.00,8:00,48381,345.00
28800.00,8:00,48384,340.00
28800.00,8:00,48387,29.00
28800.00,8:00,48388,7.00
28800.00,8:00,48400,6.00
28800.00,8:00,48404,8.00
28800.00,8:00,48413,9.00
28800.00,8:00,48416,6.00
28800.00,8:00,48417,401.00
28800.00,8:00,48420,347.00
28800.00,8:00,48430,20.00
28800.00,8:00,48435,10.00
28800.00,8:00,48436,361.00
28800.00,8:00,48439,403.00
28800.00,8:00,48449,403.00
28800.00,8:00,48452,360.00
28800.00,8:00,48464,21.00
28800.00,8:00,48467,19.00
28800.00,8:00,48468,412.00
28800.00,8:00,48471,373.00
28800.00,8:00,48474,416.00
28800.00,8:00,48485,139.00
28800.00,8:00,48489,30.00
28800.00,8:00,48490,426.00
28800.00,8:00,48493,359.00
28800.00,8:00,48496,359.00
28800.00,8:00,48507,523.00
28800.00,8:00,48510,442.00
28800.00,8:00,48513,518.00
28800.00,8:00,48516,523.00
28800.00,8:00,48519,326.00
28800.00,8:00,48522,70.00
28800.00,8:00,48523,31.00
28800.00,8:00,48539,436.00
28800.00,8:00,48545,447.00
28800.00,8:00,48557,56.00
28800.00,8:00,48560,47.00
28800.00,8:00,48564,0.00
28800.00,8:00,48567,5.00
28800.00,8:00,48575,4.00
28800.00,8:00,48576,46.00
28800.00,8:00,48579,55.00
28800.00,8:00,48585,1.00
28800.00,8:00,48594,0.00
28800.00,8:00,48595,2.00
28800.00,8:00,48596,45.00
28800.00,8:00,48599,58.00
